POINT_CD,LOCAL_POINT_CD,POINT_NAME_JP,POINT_NAME,COUNTRY,CITY,LAT,LON,ALT
202197,2197,HAPARANDA,HAPARANDA,SWEDEN,HAPARANDA,65.8236,24.1114,15.1
202199,2199,YLINENJARVI,YLINENJARVI,SWEDEN,OVERTORNEA,66.6236,23.4681,0
202207,2207,STORLIEN-STORVALLEN A,STORLIEN-STORVALLEN A,SWEDEN,ARE SV,63.2828,12.1219,585
202209,2209,スュラーナ,SYLARNA,SWEDEN,DUVED,63.0447,12.2778,0
202210,2210,BLAHAMMAREN A,BLAHAMMAREN A,SWEDEN,DUVED,63.1864,12.1761,0
202219,2219,GADDEDE A,GADDEDE A,SWEDEN,STROMSUND N,64.5044,14.2208,555.1
202221,2221,KORSVATTNET,KORSVATTNET,SWEDEN,OFFERDAL,63.8397,13.5039,0
202226,2226,エステルスンド,OSTERSUND FROSON,SWEDEN,FROSO FLYGSTATION,63.1956,14.5003,359.2
202230,2230,GUBBHOGEN,GUBBHOGEN,SWEDEN,STROMSUND,64.2183,15.5564,0
202231,2231,フェリンゲ,FOLLINGE,SWEDEN,KROKOM NO,63.6772,14.6081,0
202236,2236,HALLHAXASEN,HALLHAXASEN,SWEDEN,STROMSUND,63.7694,15.3311,376.5
202242,2242,フーティング,HOTING,SWEDEN,HOTING,64.0886,16.2389,0
202243,2243,JUNSELE,JUNSELE,SWEDEN,JUNSELE,63.6839,16.95,220.6
202245,2245,ビルヘルミナ空港,VILHELMINA,SWEDEN,VILHELMINA O,64.5811,16.8422,349.3
202247,2247,KRANGEDE,KRANGEDE,SWEDEN,HAMMARSTRAND,63.1522,16.1733,184.1
202254,2254,オーセレ,ASELE,SWEDEN,ASELE V,64.1661,17.3189,308.5
202260,2260,VASTMARKUM,VASTMARKUM,SWEDEN,DOCKSTA,63.1253,18.2556,142.7
202261,2261,リクセレ空港,LYCKSELE,SWEDEN,LYCKSELE,64.5494,18.7169,211.1
202263,2263,フレドリーカ,FREDRIKA,SWEDEN,ASELE N,64.0756,18.3656,0
202265,2265,HEMLING,HEMLING,SWEDEN,LANGVIKSMON,63.6514,18.5503,183.4
202267,2267,エーンシェルドスビーク空港,ORNSKOLDSVIK,SWEDEN,VASTERNORRLANDS LAN,63.4117,18.9797,100
202269,2269,SKAGSUDDE,SKAGSUDDE,SWEDEN,ARNASVALL,63.1886,19.0206,0
202271,2271,NORSJO,NORSJO,SWEDEN,NORSJO,64.9264,19.3786,310.5
202282,2282,PETISTRASK,PETISTRASK,SWEDEN,VINDELN,64.5669,19.6986,0
202284,2284,JARNASKLUBB,JARNASKLUBB,SWEDEN,NORDMALING,63.4361,19.6769,7.2
202286,2286,ウーメオ,UMEA,SWEDEN,TEG,63.8,20.2833,7.7
202287,2287,HOLMON,HOLMON,SWEDEN,UMEA SO,63.8069,20.8644,7.9
202293,2293,シェフテレオ空港,SKELLEFTEA,SWEDEN,SKELLEFTEA,64.6247,21.0769,44
202297,2297,BJUROKLUBB,BJUROKLUBB,SWEDEN,LOVANGER,64.4814,21.5792,36.8
202307,2307,IDRE FJALL,IDRE FJALL,SWEDEN,IDRE,61.8894,12.8544,0
202308,2308,テンネス,TANNAS,SWEDEN,HARJEDALEN V,62.4503,12.6703,724.3
202317,2317,DRAVAGEN,DRAVAGEN,SWEDEN,SVEG,62.0944,13.6117,0
202319,2319,BORTNAN,BORTNAN,SWEDEN,ASARNA,62.7558,13.8458,0
202321,2321,エルブダーレン,ALVDALEN,SWEDEN,ALVDALEN N,61.2544,14.0386,253
202325,2325,KLOVSJOHOJDEN,KLOVSJOHOJDEN,SWEDEN,KLOVSJO,62.4961,14.1572,802.9
202327,2327,SVEG A,SVEG A,SWEDEN,SVEG,62.0461,14.4069,359.3
202329,2329,ハムラ,HAMRA,SWEDEN,LJUSDAL V,61.6606,14.995,455.1
202331,2331,HUNGE,HUNGE,SWEDEN,BRACKE,62.7514,15.0878,0
202338,2338,EDSBYN,EDSBYN,SWEDEN,OVANAKER N,61.3614,15.7178,185
202343,2343,TORPSHAMMAR,TORPSHAMMAR,SWEDEN,FRANSTA,62.4944,16.2775,100.2
202347,2347,DELSBO,DELSBO,SWEDEN,DELSBO,61.8272,16.5419,71.9
202355,2355,KUGGOREN,KUGGOREN,SWEDEN,HUDIKSVALL,61.7033,17.5253,10.1
202366,2366,ティムロ,SUNDSVALL HARNOSAND,SWEDEN,VASTERNORRLANDS LAN,62.5228,17.4494,8.5
202368,2368,BRAMON,BRAMON,SWEDEN,SUNDSVALL O,62.2208,17.7428,0
202382,2382,LUNGO,LUNGO,SWEDEN,ALANDSBRO,62.6431,18.0931,0
202403,2403,NAVEN,NAVEN,SWEDEN,NAVEN,58.6994,13.1111,0
202407,2407,MALUNG A,MALUNG A,SWEDEN,MALUNG,60.6764,13.7072,304.5
202408,2408,BLOMSKOG,BLOMSKOG,SWEDEN,ARJANG,59.2219,12.0781,171.2
202411,2411,アルビーカ（空港）,ARVIKA,SWEDEN,ARVIKA,59.6747,12.6381,67.1
202418,2418,カールスタード,KARLSTAD FLYGPLATS,SWEDEN,KARLSTAD,59.4447,13.3375,99.5
202423,2423,スンネ,SUNNE,SWEDEN,SUNNE,59.8644,13.1194,0
202426,2426,グスターブスフォッシュ,GUSTAVSFORS,SWEDEN,HAGFORS,60.1539,13.8019,188.5
202429,2429,DAGLOSEN,DAGLOSEN,SWEDEN,FILIPSTAD,59.6619,14.1831,0
202431,2431,KLOTEN,KLOTEN,SWEDEN,LINDESBERG N,59.8703,15.2522,284.3
202432,2432,エレブルー,OREBRO,SWEDEN,OREBRO SV,59.2289,15.0456,53
202435,2435,ブーンレイェ空港,BORLANGE,SWEDEN,ROMME,60.4292,15.5008,149.9
202440,2440,AMOT,AMOT,SWEDEN,OCKELBO V,60.9622,16.4311,0
202441,2441,ムーラ,MORA,SWEDEN,MORA S,60.9608,14.5072,197
202443,2443,イエブレ・サンドビーケン空港,ENKOPING,SWEDEN,STENVRETEN-ROMBERGA-GALGVRETEN,59.65,17.1167,26
202449,2449,エスキルステューナ空港,ESKILSTUNA,SWEDEN,EKEBY,59.3825,16.4522,12.4
202450,2450,EGGEGRUND,EGGEGRUND,SWEDEN,EGGEGRUND,60.7306,17.5614,0
202452,2452,KILSBERGEN-SUTTARBODA,KILSBERGEN-SUTTARBODA,SWEDEN,OREBRO V,59.2994,14.8986,0
202453,2453,イエブレ,GAVLE,SWEDEN,HILLE,60.7169,17.1642,0
202456,2456,FILM,FILM,SWEDEN,OSTHAMMAR V,60.2358,17.9044,34.6
202458,2458,ウプサラ,UPPSALA,SWEDEN,UPPSALA,59.9008,17.5958,21
202460,2460,ストックホルム／アルランダ国際空港,STOCKHOLM-ARLANDA,SWEDEN,MARSTA,59.6264,17.9508,27.6
202462,2462,ウプサラ大学,UPPSALA UNIVERSITY,SWEDEN,SVARTBACKEN,59.8667,17.6333,13
202464,2464,ストックホルム/ブロンマ空港,STOCKHOLM/BROMMA,SWEDEN,FLYSTA,59.3653,17.8978,13.6
202468,2468,STORA SPANSBERGET,STORA SPANSBERGET,SWEDEN,BORLANGE,60.3822,15.1406,0
202469,2469,トゥリーンイェ空港,TULLINGE,SWEDEN,BOTKYRKA S,59.1789,17.9128,0
202476,2476,FLODA,FLODA,SWEDEN,SODERMANLANDS LAN,59.0564,16.3978,33
202481,2481,サーラ,SALA,SWEDEN,SALA,59.9097,16.6878,58.1
202482,2482,KERSTINBO,KERSTINBO,SWEDEN,TARNSJO,60.2689,16.9772,57.1
202484,2484,STOCKHOLM/OBSERVATORIET,STOCKHOLM/OBSERVATORIET,SWEDEN,DROTTNING KRISTINAS VAG,59.35,18.0667,0
202485,2485,ストックホルム,STOCKHOLM,SWEDEN,DROTTNING KRISTINAS VAG,59.35,18.0667,52
202486,2486,ADELSO,ADELSO,SWEDEN,ADELSO,59.3583,17.5244,0
202487,2487,STAVSNAS,STAVSNAS,SWEDEN,VARMDO NO,59.3444,18.7406,22
202488,2488,ORSKAR,ORSKAR,SWEDEN,OSTHAMMAR O,60.5261,18.3767,9.5
202489,2489,BERGA,BERGA,SWEDEN,TUNGELSTA,59.0678,18.1089,6
202490,2490,SVANBERGA,SVANBERGA,SWEDEN,STOCKHOLMS LAN,59.8322,18.6347,16.2
202493,2493,セーデルマルム,SODERARM,SWEDEN,SODERARM,59.7536,19.4089,0
202496,2496,SVENSKA HOGARNA,SVENSKA HOGARNA,SWEDEN,SVENSKA HOGARNA,59.4444,19.5058,12
202498,2498,SVENSKA HOGARNA A,SVENSKA HOGARNA A,SWEDEN,SVENSKA HOGARNA A,59.4422,19.5022,13.6
202500,2500,ノードコステル,NORDKOSTER,SWEDEN,NORDKOSTER,58.8919,11.0039,34.6
202501,2501,VADEROARNA,VADEROARNA,SWEDEN,HAMBURGSUND,58.5761,11.0661,23.6
202505,2505,MASESKAR,MASESKAR,SWEDEN,VASTRA GOTALANDS LAN,58.0942,11.3336,0
202513,2513,イエーテボリ,GOTEBORG,SWEDEN,GOTEBORG,57.7156,11.9925,3.4
202516,2516,VINGA,VINGA,SWEDEN,FOTO,57.6322,11.6047,19
202518,2518,NIDINGEN,NIDINGEN,SWEDEN,HALLANDS LAN,57.3039,11.9064,0
202520,2520,サテネス,SATENAS,SWEDEN,SATENAS,58.4289,12.7139,54
202526,2526,イエーテボリ・ランドベッテル空港,GOTEBORG-LANDVETTER,SWEDEN,HARRYDA,57.6761,12.2919,155.2
202536,2536,RANGEDALA,RANGEDALA,SWEDEN,RANGEDALA,57.785,13.1669,298.8
202539,2539,ウラレド,ULLARED,SWEDEN,FALKENBERG N,57.1136,12.7758,0
202540,2540,KROPPEFJALL-GRANAN,KROPPEFJALL-GRANAN,SWEDEN,VANERSBORG V,58.6069,12.1975,0
202542,2542,HALLUM,HALLUM,SWEDEN,VARA,58.3222,13.0406,71.3
202544,2544,カールスボリ,KARLSBORG,SWEDEN,KARLSBORG,58.5136,14.5072,93.5
202545,2545,AXSTAL,AXSTAL,SWEDEN,KARLSBORG,58.5667,14.5667,93
202546,2546,GARDSJO,GARDSJO,SWEDEN,LAXA S,58.8772,14.3906,212.1
202548,2548,VISINGSO,VISINGSO,SWEDEN,VISINGSO,58.0953,14.4086,0
202549,2549,TOMTABACKEN,TOMTABACKEN,SWEDEN,MALMBACK,57.4983,14.4675,0
202550,2550,インチェピング,JONKOPING/AXAMO,SWEDEN,JONKOPING/AXAMO,57.7514,14.0692,223.5
202552,2552,MALEXANDER,MALEXANDER,SWEDEN,BOXHOLM SO,58.0719,15.2361,0
202554,2554,KETTSTAKA,KETTSTAKA,SWEDEN,ASKERSUND O,58.7161,15.0303,0
202556,2556,HAGSHULT,HAGSHULT,SWEDEN,VARNAMO,57.2925,14.14,169
202557,2557,HORN,HORN,SWEDEN,HORN,57.8864,15.8656,91.2
202558,2558,クールモールデン - STROMSFORS,KOLMARDEN-STROMSFORS,SWEDEN,NORRKOPING N,58.6894,16.3106,154.8
202559,2559,GLADHAMMAR,GLADHAMMAR,SWEDEN,VASTERVIK,57.7072,16.4586,0
202561,2561,KVARN,KVARN,SWEDEN,TJALLMO,58.6403,15.4336,73.7
202562,2562,リンチェピング／マルムスレット,LINKOPING/MALMSLATT,SWEDEN,JAGARVALLEN,58.3981,15.5258,93
202563,2563,HARSTENA,HARSTENA,SWEDEN,VALDEMARSVIK O,58.2506,17.0106,17.9
202565,2565,フルツフレド空港,MALILLA,SWEDEN,HULTSFRED S,57.3844,15.8011,97.7
202567,2567,LANDSORT,LANDSORT,SWEDEN,NYNASHAMN,58.7436,17.8719,19.9
202574,2574,NORRKOPING,NORRKOPING,SWEDEN,OSTERGOTLANDS LAN,58.5828,16.1469,41.7
202575,2575,OLANDS NORRA UDDE,OLANDS NORRA UDDE,SWEDEN,BORGHOLM N,57.3672,17.0986,3.6
202587,2587,FAROSUND-AR,FAROSUND-AR,SWEDEN,GOTLAND N,57.9169,18.9569,0
202589,2589,ゴトスカサンデン島,GOTSKA SANDON,SWEDEN,GOTLANDS LAN,58.3944,19.1978,17.2
202590,2590,ビスビー,VISBY,SWEDEN,GOTLANDS LAN,57.6667,18.35,47
202598,2598,OSTERGARNSHOLM,OSTERGARNSHOLM,SWEDEN,KATTHAMMARSVIK,57.4414,18.9844,0
202605,2605,HALLANDS VADERO,HALLANDS VADERO,SWEDEN,TOREKOV,56.4497,12.5472,0
202607,2607,エンゲルホルム空港,ANGELHOLM/BARKAKRA,SWEDEN,ANGELHOLM,56.2978,12.8442,36.5
202611,2611,ヘルシングボリ,HELSINGBORG,SWEDEN,ESKILSMINNE,56.0306,12.7653,44.3
202615,2615,FALSTERBO A,FALSTERBO A,SWEDEN,SKANOR MED FALSTERBO,55.3836,12.8167,3.5
202616,2616,ファルステルブー,FALSTERBO,SWEDEN,SKANOR MED FALSTERBO,55.3839,12.8194,5
202618,2618,TORUP,TORUP,SWEDEN,HYLTE V,56.9494,13.0603,134.6
202622,2622,ユングビー,LJUNGBY,SWEDEN,LJUNGBY,56.8528,13.8822,0
202623,2623,ヘルビー,HORBY,SWEDEN,HORBY,55.8633,13.6689,0
202625,2625,SKILLINGE,SKILLINGE,SWEDEN,SIMRISHAMN,55.4889,14.3172,5.2
202628,2628,HANO,HANO,SWEDEN,SOLVESBORG,56.0139,14.8494,0
202629,2629,HASTVEDA,HASTVEDA,SWEDEN,HASTVEDA,56.2744,13.9378,104
202632,2632,UTKLIPPAN,UTKLIPPAN,SWEDEN,UTKLIPPAN,55.9558,15.7078,0
202635,2635,マルメ,MALMO,SWEDEN,JAGERSRO VILLASTAD,55.5714,13.0736,20.8
202636,2636,マルメ・ストゥルプ空港,MALMO-STURUP,SWEDEN,SVEDALA,55.5231,13.3789,73
202644,2644,OLANDS SODRA UDDE,OLANDS SODRA UDDE,SWEDEN,MORBYLANGA,56.1978,16.4036,3
202648,2648,ベクシェ,VAXJO,SWEDEN,KRONOBERGS LAN,56.8464,14.8325,200
202661,2661,クースタ空港,KOSTA,SWEDEN,KOSTA,56.845,15.4722,231.5
202664,2664,ロンネビー／カリンゲ,RONNEBY-BREDAKRA,SWEDEN,KALLINGE,56.2669,15.2681,58
202667,2667,KARLSKRONA-SODERSTJERNA,KARLSKRONA-SODERSTJERNA,SWEDEN,KARLSKRONA-SODERSTJERNA,56.1431,15.5867,4.1
202670,2670,カルマル,KALMAR,SWEDEN,OXHAGEN,56.6833,16.3,4.2
202679,2679,HOBURG A,HOBURG A,SWEDEN,GOTLAND S,56.9211,18.1506,36.3
202701,2701,KILPISJARVI SAANA,KILPISJARVI SAANA,FINLAND,KILPISJARVI SAANA,69.0428,20.8514,1009
202702,2702,INARI KAAMANEN,INARI KAAMANEN,FINLAND,INARI KAAMANEN,69.1408,27.2656,0
202704,2704,HATTULA LEPAA AWS,HATTULA LEPAA AWS,FINLAND,HATTULA,61.1147,24.3244,0
202705,2705,PELKOSENNIEMI PYHATUNTURI,PELKOSENNIEMI PYHATUNTURI,FINLAND,PELKOSENNIEMI PYHATUNTURI,67.0219,27.2183,487.5
202706,2706,LOHJA PORLA,LOHJA PORLA,FINLAND,OJAMONKATU,60.2442,24.0492,0
202708,2708,KARVIA ALKKIA,KARVIA ALKKIA,FINLAND,KARVIA,62.1833,22.7997,0
202710,2710,VESANTO SONKARI,VESANTO SONKARI,FINLAND,VESANTO,62.9217,26.4247,0
202713,2713,HAMEENLINNA LAMMI EVO,HAMEENLINNA LAMMI EVO,FINLAND,HAMEENLINNA,61.2167,25.1328,135.5
202714,2714,VAALA PELSO,VAALA PELSO,FINLAND,VAALA,64.5014,26.4403,115
202717,2717,KITTILA POKKA,KITTILA POKKA,FINLAND,KITTILA,68.1697,25.7831,0
202718,2718,PUUMALA KK URHEILUKENTTA,PUUMALA KK URHEILUKENTTA,FINLAND,PUUMALA,61.5225,28.185,0
202719,2719,SODANKYLA LOKKA,SODANKYLA LOKKA,FINLAND,SODANKYLA,67.8214,27.7464,0
202720,2720,KITTILA AIRPORT,KITTILA AIRPORT,FINLAND,KITTILA AIRPORT,67.6961,24.8581,191.4
202721,2721,KOKKOLA TANKAR,KOKKOLA TANKAR,FINLAND,KOKKOLA TANKAR,63.9508,22.8444,6.3
202722,2722,INARI SAARISELKA,INARI SAARISELKA,FINLAND,INARI,68.415,27.4133,0
202724,2724,LUMPARLAND LANGNAS,LUMPARLAND LANGNAS,FINLAND,LUMPARLAND,60.1158,20.2975,12.5
202725,2725,HALSUA KANALA PUROLA,HALSUA KANALA PUROLA,FINLAND,HALSUA,63.4456,24.4442,0
202726,2726,ENONTEKIO NAKKALA,ENONTEKIO NAKKALA,FINLAND,ENONTEKIO,68.6031,23.5761,370.5
202727,2727,ASIKKALA PULKKILANHARJU,ASIKKALA PULKKILANHARJU,FINLAND,ASIKKALA,61.2653,25.5203,76
202732,2732,KUOPIO RITONIEMI,KUOPIO RITONIEMI,FINLAND,KUOPIO,62.7989,27.905,87
202733,2733,LAPPEENRANTA KONNUNSUO,LAPPEENRANTA KONNUNSUO,FINLAND,LAPPEENRANTA KONNUNSUO,61.0389,28.5639,46.4
202734,2734,PARIKKALA KOITSANLAHTI,PARIKKALA KOITSANLAHTI,FINLAND,PARIKKALA,61.4447,29.4611,75
202735,2735,VIRRAT AIJANNEVA,VIRRAT AIJANNEVA,FINLAND,VIRRAT,62.3278,23.5422,139.5
202736,2736,JUVA PARTAALA,JUVA PARTAALA,FINLAND,JUVA,61.8922,27.8853,111.5
202737,2737,TOHOLAMPI LAITALA,TOHOLAMPI LAITALA,FINLAND,TOHOLAMPI,63.8214,24.1633,84.5
202738,2738,PYHAJARVI OL OJAKYLA,PYHAJARVI OL OJAKYLA,FINLAND,PYHAJARVI,63.7358,25.7058,153.3
202739,2739,SOTKAMI KUOLANIEMI,SOTKAMI KUOLANIEMI,FINLAND,SOTKAMO,64.1119,28.3364,162.5
202741,2741,JOMALA JOMALABY,JOMALA JOMALABY,FINLAND,JOMALA,60.1783,19.9864,12.7
202743,2743,KEMIONSAARI VANO,KEMIONSAARI VANO,FINLAND,KEMIONSAARI VANO,59.8694,22.1933,0
202744,2744,TAMPERE SATAKUNNANKATU,TAMPERE SATAKUNNANKATU,FINLAND,TAMPERE,61.5011,23.7647,0
202745,2745,SALLA NARUSKA,SALLA NARUSKA,FINLAND,SALLA,67.1622,29.1778,214.7
202746,2746,HANKO TULLINIEMI,HANKO TULLINIEMI,FINLAND,HANKO TULLINIEMI,59.8086,22.9158,27.5
202747,2747,TURKU RAJAKARI,TURKU RAJAKARI,FINLAND,TURKU RAJAKARI,60.3778,22.0964,5.5
202750,2750,HANKO TVARMINNE,HANKO TVARMINNE,FINLAND,HANKO,59.8439,23.2483,0
202751,2751,PORI TAHKOLUOTO,PORI TAHKOLUOTO,FINLAND,PORI TAHKOLUOTO,61.6303,21.3758,4.6
202752,2752,KRISTIINANKAUPUNKI LIGHTHOUSE,KRISTIINANKAUPUNKI LIGHTHOUSE,FINLAND,KRISTIINANKAUPUNKI LIGHTHOUSE,62.2036,21.1697,21.7
202753,2753,KANKAANPAA NIINISALO AIRFIELD,KANKAANPAA NIINISALO AIRFIELD,FINLAND,KANKAANPAA,61.8386,22.4636,122.5
202754,2754,HAMEENLINNA KATINEN,HAMEENLINNA KATINEN,FINLAND,HAMEENLINNA,60.9992,24.4917,85
202755,2755,ユリビエスカ（空港）,YLIVIESKA AIRFIELD,FINLAND,YLIVIESKA,64.0503,24.7247,75.9
202756,2756,SALO KARKKA,SALO KARKKA,FINLAND,SALO,60.3739,23.1131,0
202757,2757,RAASEPORI JUSSARO,RAASEPORI JUSSARO,FINLAND,RAASEPORI JUSSARO,59.8206,23.5764,22.8
202758,2758,VIHTI MAASOJA,VIHTI MAASOJA,FINLAND,VIHTI,60.4189,24.3986,44.2
202759,2759,PORVOO HARABACKA,PORVOO HARABACKA,FINLAND,PORVOO,60.3917,25.6072,23.5
202760,2760,KUUSAMO RUKA TALVIJARVI,KUUSAMO RUKA TALVIJARVI,FINLAND,KUUSAMO RUKA TALVIJARVI,66.1714,29.1364,306.5
202761,2761,RAUMA KYLMAPIHLAJA,RAUMA KYLMAPIHLAJA,FINLAND,RAUMA KYLMAPIHLAJA,61.1447,21.3028,29
202763,2763,TAMPERE HARMALA,TAMPERE HARMALA,FINLAND,TAMPERE,61.4658,23.7467,86
202764,2764,KITTILA LOMPOLONVUOMA,KITTILA LOMPOLONVUOMA,FINLAND,KITTILA LOMPOLONVUOMA,67.9975,24.2094,0
202765,2765,LUHANKA JUDINSALO,LUHANKA JUDINSALO,FINLAND,LUHANKA JUDINSALO,61.7044,25.5053,83.2
202766,2766,ILOMANTSI POTSONVAARA,ILOMANTSI POTSONVAARA,FINLAND,ILOMANTSI,63.1417,31.0444,236.5
202767,2767,HAMEENLINNA LAMMI PAPPILA,HAMEENLINNA LAMMI PAPPILA,FINLAND,HAMEENLINNA,61.0542,25.0383,0
202768,2768,HEINOLA ASEMANTAUS,HEINOLA ASEMANTAUS,FINLAND,HEINOLA,61.2,26.0494,0
202769,2769,KAUHAJOKI KUJA-KOKKO,KAUHAJOKI KUJA-KOKKO,FINLAND,KAUHAJOKI,62.4133,22.1836,94.5
202770,2770,JUUPAJOKI HYYTIALA,JUUPAJOKI HYYTIALA,FINLAND,JUUPAJOKI HYYTIALA,61.8458,24.2869,0
202771,2771,JOUTSA LEIVONMAKI SAVENAHO,JOUTSA LEIVONMAKI SAVENAHO,FINLAND,JOUTSA,61.8794,26.0947,0
202772,2772,RANTASALMI RUKKASLUOTO,RANTASALMI RUKKASLUOTO,FINLAND,RANTASALMI RUKKASLUOTO,62.0631,28.5661,80
202773,2773,TURKU ARTUKAINEN,TURKU ARTUKAINEN,FINLAND,TURKU,60.4544,22.1786,9.1
202777,2777,SALO KIKALA AIRFIELD,SALO KIKALA AIRFIELD,FINLAND,SALO KIKALA AIRFIELD,60.4642,23.6497,120.5
202778,2778,PUNKAHARJU LAUKANSAARI,PUNKAHARJU LAUKANSAARI,FINLAND,SAVONLINNA,61.8019,29.3153,79.5
202780,2780,KORSNAS BREDSKARET,KORSNAS BREDSKARET,FINLAND,KORSNAS,62.9344,21.1853,2.8
202781,2781,STROMMINGSBADAN,STROMMINGSBADAN,FINLAND,STROMMINGSBADAN,62.9786,20.74,3.7
202787,2787,ALAJARVI MOKSY,ALAJARVI MOKSY,FINLAND,ALAJARVI,63.0889,24.2608,171.4
202788,2788,MAANINKA HALOLA,MAANINKA HALOLA,FINLAND,KUOPIO,63.1433,27.3131,91.3
202789,2789,RAUTAVAARA YLA-LUOSTA,RAUTAVAARA YLA-LUOSTA,FINLAND,RAUTAVAARA,63.3781,28.6617,165.5
202790,2790,クムリンゲ,KUMLINGE KK,FINLAND,ALANDS SKARGARD,60.2581,20.7472,22.5
202791,2791,JUUKA NIEMELA,JUUKA NIEMELA,FINLAND,JUUKA,63.2325,29.2339,0
202793,2793,LIPERI TUISKAVANLUOTO,LIPERI TUISKAVANLUOTO,FINLAND,LIPERI TUISKAVANLUOTO,62.5461,29.6686,79.5
202794,2794,KIRKKONUMMI MAKILUOTO,KIRKKONUMMI MAKILUOTO,FINLAND,KIRKKONUMMI MAKILUOTO,59.9203,24.3494,0
202795,2795,HELSINKI HARMAJA,HELSINKI HARMAJA,FINLAND,HELSINKI HARMAJA,60.105,24.9756,6.4
202796,2796,LIEKSA LAMPELA,LIEKSA LAMPELA,FINLAND,LIEKSA,63.3211,30.0458,0
202797,2797,HAAPAVESI,HAAPAVESI,FINLAND,HAAPAVESI,64.1425,25.4233,0
202798,2798,VALTIMO KK,VALTIMO KK,FINLAND,VALTIMO,63.6672,28.8292,0
202799,2799,KUHMO KALLIOJOKI,KUHMO KALLIOJOKI,FINLAND,KUHMO,64.2978,30.1664,198.4
202800,2800,NAHKIAINEN,NAHKIAINEN,FINLAND,NAHKIAINEN,64.6119,23.8961,23.8
202801,2801,キルピシェルビ,ENONTEKIO KILPISJARVI,FINLAND,ENONTEKIO,69.0494,20.7911,482.7
202803,2803,SIIKAJOKI REVONLAHTI,SIIKAJOKI REVONLAHTI,FINLAND,SIIKAJOKI,64.6839,25.0881,49.5
202804,2804,TAIVALKOSKI KK KAUPPATIE,TAIVALKOSKI KK KAUPPATIE,FINLAND,TAIVALKOSKI,65.575,28.2178,0
202805,2805,UTSJOKI KEVO,UTSJOKI KEVO,FINLAND,UTSJOKI,69.7564,27.0067,106.3
202807,2807,イバロ,INARI IVALO AIRPORT,FINLAND,ENARE,68.6078,27.4139,144.9
202811,2811,KUUSAMO KIUTAKONGAS,KUUSAMO KIUTAKONGAS,FINLAND,KUUSAMO,66.37,29.3119,0
202812,2812,YLITORNIO MELTOSJARVI,YLITORNIO MELTOSJARVI,FINLAND,YLITORNIO,66.5294,24.6497,0
202813,2813,ROVANIEMI APUKKA,ROVANIEMI APUKKA,FINLAND,ROVANIEMI APUKKA,66.5794,26.0108,107.4
202814,2814,KEMIJARVI LENTOKENTTA,KEMIJARVI LENTOKENTTA,FINLAND,KEMIJARVI LENTOKENTTA,66.7156,27.1592,209
202815,2815,SAVUKOSKI KK,SAVUKOSKI KK,FINLAND,SAVUKOSKI,67.2861,28.1769,0
202816,2816,SODANKYLA VUOTSO,SODANKYLA VUOTSO,FINLAND,SODANKYLA,68.0842,27.185,248.8
202817,2817,SAARISELKA KAUNISPAA,SAARISELKA KAUNISPAA,FINLAND,SAARISELKA KAUNISPAA,68.4339,27.4442,438
202818,2818,INARI RAJAJOOSEPPI,INARI RAJAJOOSEPPI,FINLAND,INARI RAJAJOOSEPPI,68.4781,28.3011,254.9
202819,2819,SALLA VARRIOTUNTURI,SALLA VARRIOTUNTURI,FINLAND,SALLA VARRIOTUNTURI,67.7486,29.6114,0
202820,2820,MUONIO LAUKUKERO,MUONIO LAUKUKERO,FINLAND,MUONIO LAUKUKERO,68.0628,24.0333,762
202821,2821,MUONIO SAMMALTUNTURI,MUONIO SAMMALTUNTURI,FINLAND,MUONIO SAMMALTUNTURI,67.9733,24.1158,565.5
202823,2823,ムオニオ,MUONIO ALAMUONIO,FINLAND,MUONIO,67.9583,23.6847,252.6
202824,2824,KITTILA KENTTAROVA,KITTILA KENTTAROVA,FINLAND,KITTILA KENTTAROVA,67.9872,24.2428,349.5
202825,2825,UTSJOKI NUORGAM,UTSJOKI NUORGAM,FINLAND,UTSJOKI,70.0819,27.8964,0
202827,2827,INARI VAYLA,INARI VAYLA,FINLAND,INARI,69.0722,27.4925,123.5
202828,2828,KAARINA YLTOINEN,KAARINA YLTOINEN,FINLAND,KAARINA,60.3867,22.5514,5.2
202829,2829,HYVINKAA HYVINKAANKYLA,HYVINKAA HYVINKAANKYLA,FINLAND,HYVINKAA,60.5958,24.8031,87.5
202830,2830,KOUVOLA ANJALA,KOUVOLA ANJALA,FINLAND,KOUVOLA,60.6964,26.8111,0
202831,2831,VIROLAHTI KOIVUNIEMI,VIROLAHTI KOIVUNIEMI,FINLAND,VIROLAHTI,60.5272,27.6728,0
202832,2832,TOHMAJARVI KEMIE,TOHMAJARVI KEMIE,FINLAND,TOHMAJARVI,62.2353,30.3467,0
202833,2833,SEINAJOKI PELMAA,SEINAJOKI PELMAA,FINLAND,SEINAJOKI,62.9381,22.4889,31.7
202834,2834,VIEREMA KAARAKKALA,VIEREMA KAARAKKALA,FINLAND,VIEREMA,63.8411,27.2206,207.6
202835,2835,INARI NELLIM,INARI NELLIM,FINLAND,INARI NELLIM,68.8492,28.2994,123
202836,2836,ソダンキュラ,SODANKYLA ARCTIC RESEARCH CENTRE,FINLAND,SODANKYLA,67.3667,26.6289,179.3
202844,2844,ペッロ,PELLO CENTRE,FINLAND,PELLO,66.7728,23.9631,85.9
